date,municipality,mining_active,pm25,pm10,no2,so2,aqi,aqi_category,wind_speed_kmh,wind_direction,temperature_c,humidity_pct
2023-08-27,Carrascal,True,65.2,54.0,45.0,13.5,155,Unhealthy,16.5,SW,25.7,90.5
2023-08-28,Carrascal,True,77.1,135.2,64.3,31.4,161,Unhealthy,9.4,WSW,31.4,86.3
2023-08-29,Carrascal,True,44.4,91.8,25.9,47.5,123,Unhealthy for Sensitive Groups,12.8,SSW,29.3,84.6
2023-08-30,Carrascal,True,71.6,92.1,36.3,27.7,159,Unhealthy,18.9,WSW,29.9,92.1
2023-08-31,Carrascal,True,100.7,80.4,49.0,41.3,174,Unhealthy,18.7,SSW,30.5,93.9
2023-09-01,Carrascal,True,96.3,164.5,79.8,47.2,172,Unhealthy,16.1,SW,32.1,73.3
2023-09-02,Carrascal,True,51.0,116.9,52.4,33.6,139,Unhealthy for Sensitive Groups,9.0,SW,28.9,73.3
2023-09-03,Carrascal,True,33.2,39.8,22.1,32.2,95,Moderate,9.0,WSW,27.6,69.9
2023-09-04,Carrascal,True,30.4,105.3,48.0,31.4,89,Moderate,9.4,SSW,24.4,67.4
2023-09-05,Carrascal,True,44.5,129.5,53.7,45.5,123,Unhealthy for Sensitive Groups,14.6,SW,32.2,68.6
2023-09-06,Carrascal,True,87.7,137.0,58.2,45.3,167,Unhealthy,17.0,WSW,27.6,81.3
2023-09-07,Carrascal,True,52.1,65.0,51.3,28.9,142,Unhealthy for Sensitive Groups,18.5,SW,24.8,67.0
2023-09-08,Carrascal,True,62.0,103.4,22.2,15.9,153,Unhealthy,10.1,WSW,27.9,93.0
2023-09-09,Carrascal,True,54.0,68.6,34.9,20.1,146,Unhealthy for Sensitive Groups,11.2,SSW,24.9,72.5
2023-09-10,Carrascal,True,34.8,59.8,27.8,36.4,99,Moderate,16.0,SSW,27.3,85.6
2023-09-11,Carrascal,True,74.1,92.1,32.9,58.9,160,Unhealthy,17.8,SSW,28.5,72.3
2023-09-12,Carrascal,True,59.6,71.9,53.9,35.5,152,Unhealthy,19.1,SW,24.4,78.4
2023-09-13,Carrascal,True,67.6,127.9,31.4,43.1,156,Unhealthy,12.2,SSW,24.4,81.5
2023-09-14,Carrascal,True,79.6,66.4,26.6,26.1,163,Unhealthy,13.0,SSW,30.4,71.5
2023-09-15,Carrascal,True,67.9,156.0,45.4,35.4,157,Unhealthy,13.4,SSW,24.7,75.1
2023-09-16,Carrascal,True,60.6,47.6,40.2,33.0,153,Unhealthy,9.1,SW,28.3,80.4
2023-09-17,Carrascal,True,30.3,90.3,34.8,19.3,89,Moderate,19.3,SW,31.9,81.2
2023-09-18,Carrascal,True,53.7,104.5,44.5,14.2,146,Unhealthy for Sensitive Groups,8.4,SSW,30.2,93.2
2023-09-19,Carrascal,True,92.2,60.4,38.1,29.3,169,Unhealthy,9.8,SSW,30.2,67.9
2023-09-20,Carrascal,True,88.7,107.7,30.6,33.1,168,Unhealthy,13.1,WSW,30.0,84.9
2023-09-21,Carrascal,True,59.2,67.7,22.2,35.5,152,Unhealthy,18.1,SSW,28.4,77.2
2023-09-22,Carrascal,True,41.6,79.3,49.9,37.0,116,Unhealthy for Sensitive Groups,12.1,WSW,31.2,71.7
2023-09-23,Carrascal,True,50.8,71.3,23.7,33.8,138,Unhealthy for Sensitive Groups,9.7,SSW,29.3,90.0
2023-09-24,Carrascal,True,52.1,129.4,42.6,44.5,142,Unhealthy for Sensitive Groups,15.0,WSW,31.3,92.6
2023-09-25,Carrascal,True,37.9,87.0,43.7,23.1,106,Unhealthy for Sensitive Groups,8.5,SW,32.1,68.8
2023-09-26,Carrascal,True,53.8,64.1,47.0,43.8,146,Unhealthy for Sensitive Groups,9.0,SW,30.9,81.6
2023-09-27,Carrascal,True,62.4,64.5,45.1,34.3,154,Unhealthy,16.6,SSW,30.1,82.7
2023-09-28,Carrascal,True,31.8,54.8,51.6,19.8,92,Moderate,9.1,SW,25.3,92.3
2023-09-29,Carrascal,True,61.4,72.6,23.3,20.2,153,Unhealthy,17.6,SSW,24.0,85.0
2023-09-30,Carrascal,True,34.4,70.4,39.5,43.9,98,Moderate,18.8,SSW,25.1,87.5
2023-10-01,Carrascal,True,47.9,103.4,24.2,33.9,131,Unhealthy for Sensitive Groups,13.6,SSW,31.4,71.9
2023-10-02,Carrascal,True,75.8,125.4,35.1,39.8,161,Unhealthy,9.1,WSW,28.0,85.7
2023-10-03,Carrascal,True,76.2,71.5,48.0,27.2,161,Unhealthy,16.9,SW,28.7,94.4
2023-10-04,Carrascal,True,85.8,136.3,55.7,55.0,166,Unhealthy,8.4,SSW,27.3,88.2
2023-10-05,Carrascal,True,71.9,91.3,61.1,32.4,159,Unhealthy,8.0,SW,26.3,65.3
2023-10-06,Carrascal,True,90.5,104.2,54.6,19.8,168,Unhealthy,16.9,WSW,25.5,71.1
2023-10-07,Carrascal,True,36.2,78.0,42.4,36.9,102,Unhealthy for Sensitive Groups,13.3,SW,31.3,90.9
2023-10-08,Carrascal,True,36.3,109.2,27.7,17.3,102,Unhealthy for Sensitive Groups,18.4,SSW,27.5,76.8
2023-10-09,Carrascal,True,65.3,93.5,66.7,22.9,155,Unhealthy,16.5,WSW,30.5,93.3
2023-10-10,Carrascal,True,49.4,73.2,31.6,39.7,135,Unhealthy for Sensitive Groups,8.2,SSW,26.2,72.4
2023-10-11,Carrascal,True,44.7,59.6,67.6,37.4,123,Unhealthy for Sensitive Groups,9.2,SW,26.1,69.4
2023-10-12,Carrascal,True,38.1,55.6,45.9,18.9,107,Unhealthy for Sensitive Groups,11.7,SSW,26.4,87.4
2023-10-13,Carrascal,True,76.8,110.0,35.3,54.8,161,Unhealthy,14.5,SSW,26.4,87.1
2023-10-14,Carrascal,True,54.7,82.4,52.9,30.0,148,Unhealthy for Sensitive Groups,19.9,SW,24.3,87.8
2023-10-15,Carrascal,True,58.3,108.4,50.4,19.4,152,Unhealthy,13.4,SW,26.4,71.9
2023-10-16,Carrascal,True,58.0,73.0,45.7,18.7,151,Unhealthy,13.4,SW,29.9,76.0
2023-10-17,Carrascal,True,37.1,109.3,57.1,19.3,104,Unhealthy for Sensitive Groups,12.5,SW,31.7,92.1
2023-10-18,Carrascal,True,73.0,95.7,38.1,28.9,159,Unhealthy,8.8,SW,28.9,66.4
2023-10-19,Carrascal,True,53.7,88.9,40.2,28.8,146,Unhealthy for Sensitive Groups,11.2,SW,30.4,90.4
2023-10-20,Carrascal,True,56.8,91.1,59.8,26.1,151,Unhealthy,9.0,SW,31.9,77.0
2023-10-21,Carrascal,True,38.1,112.7,39.4,17.8,107,Unhealthy for Sensitive Groups,18.8,SW,30.1,73.1
2023-10-22,Carrascal,True,27.9,108.7,31.1,14.7,84,Moderate,10.0,SSW,30.5,75.8
2023-10-23,Carrascal,True,72.9,109.7,32.9,42.5,159,Unhealthy,17.0,SW,28.5,88.3
2023-10-24,Carrascal,True,34.6,71.5,37.1,27.7,98,Moderate,12.0,SSW,30.2,78.0
2023-10-25,Carrascal,True,59.2,57.8,24.5,42.5,152,Unhealthy,19.9,SSW,28.8,70.6
2023-10-26,Carrascal,True,65.7,112.3,44.0,18.5,155,Unhealthy,19.6,WSW,24.7,77.1
2023-10-27,Carrascal,True,42.3,111.6,48.9,38.7,117,Unhealthy for Sensitive Groups,11.1,SSW,27.9,89.5
2023-10-28,Carrascal,True,29.8,53.8,30.3,22.6,88,Moderate,13.2,WSW,28.6,74.6
2023-10-29,Carrascal,True,34.1,96.0,50.4,15.7,97,Moderate,20.0,SSW,31.1,89.6
2023-10-30,Carrascal,True,45.5,97.4,21.7,26.6,125,Unhealthy for Sensitive Groups,9.3,SW,31.2,68.3
2023-10-31,Carrascal,True,43.2,131.2,72.1,21.3,120,Unhealthy for Sensitive Groups,8.8,SW,25.6,75.8
2023-11-01,Carrascal,True,98.3,137.9,47.7,43.5,173,Unhealthy,6.8,NNE,26.5,91.4
2023-11-02,Carrascal,True,70.0,144.4,47.9,59.4,158,Unhealthy,9.6,NE,27.8,83.4
2023-11-03,Carrascal,True,108.5,128.5,93.7,30.2,178,Unhealthy,11.7,ENE,30.4,94.2
2023-11-04,Carrascal,True,62.1,128.1,63.3,29.3,154,Unhealthy,6.5,NE,28.5,65.0
2023-11-05,Carrascal,True,106.0,88.8,65.4,29.4,177,Unhealthy,12.4,ENE,32.2,66.6
2023-11-06,Carrascal,True,81.2,151.0,45.9,66.3,164,Unhealthy,7.4,NE,32.2,91.7
2023-11-07,Carrascal,True,63.5,143.3,65.1,47.2,154,Unhealthy,5.6,NE,27.6,67.7
2023-11-08,Carrascal,True,79.5,100.8,89.3,61.4,163,Unhealthy,7.5,NNE,26.4,87.6
2023-11-09,Carrascal,True,110.1,98.6,28.7,61.9,179,Unhealthy,14.3,NNE,32.6,89.5
2023-11-10,Carrascal,True,109.5,142.0,82.9,69.6,178,Unhealthy,5.0,NE,24.7,72.5
2023-11-11,Carrascal,True,95.8,140.1,74.0,18.7,171,Unhealthy,6.0,NE,25.1,73.8
2023-11-12,Carrascal,True,80.2,129.2,63.1,43.8,163,Unhealthy,8.9,NE,28.0,86.0
2023-11-13,Carrascal,True,104.8,83.8,68.7,34.4,176,Unhealthy,6.8,ENE,32.8,89.7
2023-11-14,Carrascal,True,85.0,131.6,54.2,48.7,166,Unhealthy,12.4,NNE,24.1,81.3
2023-11-15,Carrascal,True,77.8,121.6,74.3,71.5,162,Unhealthy,9.5,NNE,31.2,74.8
2023-11-16,Carrascal,True,98.9,120.8,44.8,31.9,173,Unhealthy,9.4,ENE,31.2,85.4
2023-11-17,Carrascal,True,74.6,80.2,78.8,39.8,160,Unhealthy,9.6,NE,30.6,72.7
2023-11-18,Carrascal,True,44.2,122.7,40.2,50.1,122,Unhealthy for Sensitive Groups,11.0,NE,24.4,79.1
2023-11-19,Carrascal,True,65.1,129.8,67.6,34.3,155,Unhealthy,7.8,NNE,30.3,68.1
2023-11-20,Carrascal,True,80.8,90.0,51.3,40.3,163,Unhealthy,7.2,NNE,31.3,74.6
2023-11-21,Carrascal,True,59.9,156.0,62.1,41.4,152,Unhealthy,6.8,NNE,30.0,94.7
2023-11-22,Carrascal,True,82.7,96.5,38.3,61.4,164,Unhealthy,12.4,NE,30.9,85.0
2023-11-23,Carrascal,True,96.8,131.4,36.3,46.3,172,Unhealthy,9.9,NE,32.1,93.1
2023-11-24,Carrascal,True,74.3,144.8,40.0,36.1,160,Unhealthy,9.5,ENE,25.3,68.0
2023-11-25,Carrascal,True,79.7,121.3,64.9,45.3,163,Unhealthy,14.6,ENE,26.9,79.6
2023-11-26,Carrascal,True,56.3,154.5,50.0,29.5,150,Unhealthy,14.8,ENE,32.5,89.0
2023-11-27,Carrascal,True,86.4,141.4,49.9,22.8,166,Unhealthy,6.6,NE,29.3,79.8
2023-11-28,Carrascal,True,119.1,127.4,55.8,54.9,184,Unhealthy,7.2,ENE,29.6,66.5
2023-11-29,Carrascal,True,85.7,88.6,57.2,56.2,166,Unhealthy,13.8,ENE,30.9,71.5
2023-11-30,Carrascal,True,57.4,183.6,92.1,36.5,151,Unhealthy,14.5,NNE,31.3,92.4
2023-12-01,Carrascal,True,99.2,133.9,66.7,59.1,173,Unhealthy,7.4,ENE,27.7,65.6
2023-12-02,Carrascal,True,49.0,68.0,46.6,50.8,134,Unhealthy for Sensitive Groups,11.1,NNE,26.6,69.8
2023-12-03,Carrascal,True,85.7,57.4,66.2,17.8,166,Unhealthy,7.9,NNE,31.8,88.7
2023-12-04,Carrascal,True,62.5,114.8,76.4,32.2,154,Unhealthy,6.8,NE,27.2,81.8
2023-12-05,Carrascal,True,81.0,122.9,84.6,34.6,163,Unhealthy,11.3,ENE,25.7,67.3
2023-12-06,Carrascal,True,103.8,118.9,52.1,64.1,175,Unhealthy,9.5,ENE,26.6,87.5
2023-12-07,Carrascal,True,67.6,90.5,77.8,49.3,156,Unhealthy,10.3,NE,26.4,76.0
2023-12-08,Carrascal,True,73.7,79.3,29.4,44.4,160,Unhealthy,10.4,ENE,28.6,72.7
2023-12-09,Carrascal,True,77.2,107.4,75.3,41.0,161,Unhealthy,12.9,ENE,27.5,91.6
2023-12-10,Carrascal,True,78.7,94.4,35.3,33.8,162,Unhealthy,12.0,NE,29.6,66.1
2023-12-11,Carrascal,True,52.1,123.9,71.0,62.8,142,Unhealthy for Sensitive Groups,6.8,ENE,25.4,80.1
2023-12-12,Carrascal,True,88.7,118.4,32.1,39.4,168,Unhealthy,11.5,ENE,25.0,79.2
2023-12-13,Carrascal,True,69.2,179.4,45.7,69.4,157,Unhealthy,6.6,ENE,26.9,70.4
2023-12-14,Carrascal,True,67.2,156.7,71.5,31.9,156,Unhealthy,10.8,ENE,29.0,75.4
2023-12-15,Carrascal,True,44.4,107.3,57.1,38.1,122,Unhealthy for Sensitive Groups,10.0,NNE,24.2,73.2
2023-12-16,Carrascal,True,54.5,127.3,35.2,23.2,148,Unhealthy for Sensitive Groups,14.7,ENE,31.6,75.3
2023-12-17,Carrascal,True,105.8,140.1,74.5,29.3,177,Unhealthy,10.6,ENE,31.8,73.0
2023-12-18,Carrascal,True,83.1,76.5,85.8,46.4,165,Unhealthy,8.1,NE,26.6,89.9
2023-12-19,Carrascal,True,133.2,188.2,85.0,52.5,191,Unhealthy,8.0,NE,31.3,75.1
2023-12-20,Carrascal,True,109.6,160.5,72.4,60.6,179,Unhealthy,14.9,ENE,32.2,85.5
2023-12-21,Carrascal,True,100.9,180.1,66.3,68.7,174,Unhealthy,14.5,NNE,30.1,69.4
2023-12-22,Carrascal,True,70.0,136.7,73.3,32.5,158,Unhealthy,12.1,ENE,28.9,68.3
2023-12-23,Carrascal,True,48.6,81.6,62.1,24.0,133,Unhealthy for Sensitive Groups,6.0,ENE,27.6,94.3
2023-12-24,Carrascal,True,104.5,93.1,70.0,56.4,176,Unhealthy,9.0,NNE,26.8,70.6
2023-12-25,Carrascal,True,55.1,93.6,65.0,30.7,149,Unhealthy for Sensitive Groups,6.6,ENE,25.8,69.8
2023-12-26,Carrascal,True,83.3,145.9,41.1,34.8,165,Unhealthy,13.8,ENE,27.2,89.7
2023-12-27,Carrascal,True,130.4,148.0,72.7,52.8,189,Unhealthy,11.1,NNE,29.6,66.0
2023-12-28,Carrascal,True,105.7,176.0,72.1,63.1,176,Unhealthy,12.9,NNE,26.5,88.7
2023-12-29,Carrascal,True,61.3,67.9,47.7,40.4,153,Unhealthy,6.0,NE,30.5,92.7
2023-12-30,Carrascal,True,59.0,87.2,47.5,34.4,152,Unhealthy,13.9,ENE,26.6,90.5
2023-12-31,Carrascal,True,83.4,97.7,44.8,41.2,165,Unhealthy,8.2,ENE,26.9,74.6
2024-01-01,Carrascal,True,80.1,135.5,69.3,72.0,163,Unhealthy,11.3,ENE,27.1,76.3
2024-01-02,Carrascal,True,118.7,165.4,98.9,74.5,183,Unhealthy,10.2,NNE,31.1,75.7
2024-01-03,Carrascal,True,74.1,105.3,38.3,52.2,160,Unhealthy,9.2,NE,26.1,81.4
2024-01-04,Carrascal,True,73.7,188.7,44.5,60.1,160,Unhealthy,5.8,ENE,29.9,76.7
2024-01-05,Carrascal,True,85.7,102.9,85.3,33.3,166,Unhealthy,12.0,NNE,32.1,84.8
2024-01-06,Carrascal,True,107.0,73.4,37.7,27.1,177,Unhealthy,7.4,NNE,32.4,66.4
2024-01-07,Carrascal,True,96.3,106.6,69.4,28.2,172,Unhealthy,5.8,NE,31.4,75.5
2024-01-08,Carrascal,True,84.0,80.2,35.5,48.8,165,Unhealthy,11.5,ENE,28.3,85.3
2024-01-09,Carrascal,True,65.0,106.2,80.4,37.6,155,Unhealthy,14.8,NNE,25.3,91.5
2024-01-10,Carrascal,True,115.3,124.1,55.5,41.7,182,Unhealthy,6.4,NE,24.9,85.8
2024-01-11,Carrascal,True,55.7,139.5,83.2,50.7,150,Unhealthy,10.8,NE,29.5,72.3
2024-01-12,Carrascal,True,93.0,171.6,51.2,37.9,170,Unhealthy,8.9,NNE,28.5,74.4
2024-01-13,Carrascal,True,43.1,74.1,66.9,26.1,119,Unhealthy for Sensitive Groups,10.8,NE,31.2,70.7
2024-01-14,Carrascal,True,76.1,97.8,57.7,45.2,161,Unhealthy,10.5,NE,29.3,81.6
2024-01-15,Carrascal,True,85.5,84.4,67.2,31.5,166,Unhealthy,7.4,NE,28.7,70.9
2024-01-16,Carrascal,True,62.6,141.4,55.4,22.6,154,Unhealthy,5.4,NNE,32.7,86.3
2024-01-17,Carrascal,True,112.6,111.7,72.9,52.8,180,Unhealthy,12.6,NE,24.7,80.7
2024-01-18,Carrascal,True,103.4,99.2,84.2,31.7,175,Unhealthy,13.5,NE,27.0,77.2
2024-01-19,Carrascal,True,55.8,91.9,52.3,68.8,150,Unhealthy,10.7,ENE,26.7,76.8
2024-01-20,Carrascal,True,76.5,64.8,55.9,34.9,161,Unhealthy,12.7,NE,31.4,78.4
2024-01-21,Carrascal,True,111.2,154.5,69.3,37.7,179,Unhealthy,12.6,NNE,30.2,80.2
2024-01-22,Carrascal,True,50.1,154.2,47.2,34.6,137,Unhealthy for Sensitive Groups,6.9,NNE,31.7,71.2
2024-01-23,Carrascal,True,118.7,148.0,66.1,32.5,183,Unhealthy,13.4,NNE,30.8,80.8
2024-01-24,Carrascal,True,68.3,151.3,51.3,37.2,157,Unhealthy,11.2,ENE,26.3,77.2
2024-01-25,Carrascal,True,48.6,179.7,59.3,36.7,133,Unhealthy for Sensitive Groups,14.3,NE,29.6,76.1
2024-01-26,Carrascal,True,49.0,134.0,54.7,48.0,134,Unhealthy for Sensitive Groups,7.3,NNE,32.4,66.4
2024-01-27,Carrascal,True,67.5,81.6,50.5,46.8,156,Unhealthy,12.7,NE,24.0,76.9
2024-01-28,Carrascal,True,90.5,127.6,64.8,25.9,168,Unhealthy,5.6,NE,32.6,68.1
2024-01-29,Carrascal,True,100.2,70.5,37.2,42.1,174,Unhealthy,7.5,ENE,28.4,75.0
2024-01-30,Carrascal,True,77.0,109.2,50.4,45.5,161,Unhealthy,13.1,ENE,26.3,74.6
2024-01-31,Carrascal,True,96.0,114.9,88.1,28.5,171,Unhealthy,8.4,NE,28.3,77.1
2024-02-01,Carrascal,True,96.3,154.2,72.8,57.5,172,Unhealthy,8.8,ENE,31.7,70.0
2024-02-02,Carrascal,True,109.2,90.7,57.9,51.9,178,Unhealthy,7.0,NNE,32.5,94.6
2024-02-03,Carrascal,True,92.5,74.8,58.7,24.5,170,Unhealthy,15.0,ENE,30.6,70.5
2024-02-04,Carrascal,True,101.0,160.9,68.5,39.5,174,Unhealthy,7.9,NNE,24.7,66.1
2024-02-05,Carrascal,True,120.7,137.5,45.6,73.9,184,Unhealthy,14.3,ENE,26.0,84.1
2024-02-06,Carrascal,True,47.6,186.2,47.7,46.3,131,Unhealthy for Sensitive Groups,5.0,NNE,32.6,89.6
2024-02-07,Carrascal,True,51.7,152.9,79.8,41.8,141,Unhealthy for Sensitive Groups,14.9,NNE,26.7,69.3
2024-02-08,Carrascal,True,45.6,125.9,31.8,37.3,126,Unhealthy for Sensitive Groups,10.4,NE,24.1,65.7
2024-02-09,Carrascal,True,63.6,71.2,32.1,58.0,154,Unhealthy,5.1,NE,26.8,74.6
2024-02-10,Carrascal,True,79.4,142.6,62.8,27.7,163,Unhealthy,6.9,ENE,25.7,73.7
2024-02-11,Carrascal,True,94.8,99.3,76.3,54.5,171,Unhealthy,6.1,NE,32.4,66.6
2024-02-12,Carrascal,True,66.2,123.6,62.1,48.3,156,Unhealthy,9.0,NNE,27.8,75.9
2024-02-13,Carrascal,True,125.8,149.6,92.9,37.0,187,Unhealthy,8.5,ENE,25.5,87.1
2024-02-14,Carrascal,True,111.2,114.3,67.0,25.6,179,Unhealthy,7.8,NE,30.9,90.7
2024-02-15,Carrascal,True,70.8,121.6,89.5,63.5,158,Unhealthy,13.2,NNE,30.5,68.1
2024-02-16,Carrascal,True,53.6,78.6,43.3,57.8,145,Unhealthy for Sensitive Groups,9.7,NE,27.4,94.3
2024-02-17,Carrascal,True,40.2,71.0,38.8,32.2,112,Unhealthy for Sensitive Groups,6.7,NNE,27.2,67.9
2024-02-18,Carrascal,True,56.2,146.6,43.2,42.4,150,Unhealthy,9.7,NE,26.2,71.8
2024-02-19,Carrascal,True,52.9,132.2,55.9,27.4,144,Unhealthy for Sensitive Groups,10.0,NNE,28.3,65.0
2024-02-20,Carrascal,True,82.3,112.9,70.2,39.2,164,Unhealthy,9.9,NE,31.0,77.1
2024-02-21,Carrascal,True,121.3,140.1,34.3,25.8,185,Unhealthy,14.8,ENE,27.7,85.8
2024-02-22,Carrascal,True,85.4,161.6,91.0,57.3,166,Unhealthy,11.7,NNE,32.9,66.9
2024-02-23,Carrascal,True,100.9,199.5,64.5,73.2,174,Unhealthy,8.6,NE,30.8,78.6
2024-02-24,Carrascal,True,65.0,107.5,38.4,23.2,155,Unhealthy,14.0,NE,25.2,86.1
2024-02-25,Carrascal,True,46.2,99.6,56.0,40.2,127,Unhealthy for Sensitive Groups,5.5,NNE,26.0,80.3
2024-02-26,Carrascal,True,72.4,161.3,88.6,64.0,159,Unhealthy,13.5,NE,24.2,73.8
2024-02-27,Carrascal,True,107.6,133.9,53.6,46.1,177,Unhealthy,6.9,NE,32.1,88.7
2024-02-28,Carrascal,True,61.2,115.0,40.8,64.1,153,Unhealthy,14.8,NNE,29.2,83.9
2024-02-29,Carrascal,True,71.9,78.7,36.4,25.5,159,Unhealthy,10.0,NNE,25.1,67.6
2024-03-01,Carrascal,True,70.8,111.3,35.6,44.6,158,Unhealthy,14.0,NE,33.0,94.9
2024-03-02,Carrascal,True,114.5,157.5,83.8,27.9,181,Unhealthy,13.9,ENE,31.4,82.3
2024-03-03,Carrascal,True,74.3,86.9,63.1,23.7,160,Unhealthy,9.2,NNE,32.9,67.6
2024-03-04,Carrascal,True,44.7,151.8,72.9,45.0,123,Unhealthy for Sensitive Groups,5.4,NNE,30.6,87.5
2024-03-05,Carrascal,True,71.8,130.1,95.8,29.4,159,Unhealthy,13.5,NNE,26.1,91.0
2024-03-06,Carrascal,True,46.1,103.5,52.4,45.0,127,Unhealthy for Sensitive Groups,8.4,NE,26.1,79.9
2024-03-07,Carrascal,True,122.5,139.3,68.5,57.9,185,Unhealthy,8.3,NNE,32.6,84.2
2024-03-08,Carrascal,True,119.9,92.2,70.3,55.5,184,Unhealthy,5.5,NE,32.2,80.1
2024-03-09,Carrascal,True,57.6,144.4,45.1,52.7,151,Unhealthy,11.2,ENE,24.9,68.7
2024-03-10,Carrascal,True,91.0,106.2,32.8,22.5,169,Unhealthy,11.0,NE,32.4,76.3
2024-03-11,Carrascal,True,115.5,85.0,87.0,49.6,182,Unhealthy,11.1,ENE,24.5,80.6
2024-03-12,Carrascal,True,99.9,120.6,78.4,50.1,173,Unhealthy,10.8,NE,25.2,74.5
2024-03-13,Carrascal,True,108.8,129.0,43.1,26.5,178,Unhealthy,13.0,ENE,25.2,83.2
2024-03-14,Carrascal,True,100.7,166.4,58.1,32.7,174,Unhealthy,7.5,ENE,29.9,84.7
2024-03-15,Carrascal,True,83.1,79.7,37.4,47.0,165,Unhealthy,10.9,NNE,25.7,69.7
2024-03-16,Carrascal,True,109.7,124.7,83.4,45.5,179,Unhealthy,11.0,NE,32.0,67.1
2024-03-17,Carrascal,True,94.8,76.0,54.6,53.5,171,Unhealthy,11.3,ENE,25.8,81.5
2024-03-18,Carrascal,True,100.1,121.4,77.3,26.6,174,Unhealthy,10.1,NNE,32.0,69.0
2024-03-19,Carrascal,True,118.2,164.4,48.8,61.5,183,Unhealthy,12.1,ENE,24.9,93.0
2024-03-20,Carrascal,True,95.3,131.3,48.8,23.8,171,Unhealthy,5.7,ENE,27.8,93.8
2024-03-21,Carrascal,True,88.0,158.2,81.0,31.5,167,Unhealthy,9.5,NNE,24.6,77.3
2024-03-22,Carrascal,True,72.4,78.7,89.2,40.3,159,Unhealthy,13.6,NE,27.6,81.3
2024-03-23,Carrascal,True,54.7,158.8,63.3,55.0,148,Unhealthy for Sensitive Groups,14.2,ENE,26.7,69.3
2024-03-24,Carrascal,True,89.6,130.2,49.9,25.5,168,Unhealthy,12.7,NE,27.3,92.2
2024-03-25,Carrascal,True,126.0,114.5,46.7,66.1,187,Unhealthy,13.9,NNE,26.5,69.5
2024-03-26,Carrascal,True,66.2,114.3,71.2,63.5,156,Unhealthy,14.9,NE,29.4,87.0
2024-03-27,Carrascal,True,51.4,179.3,71.4,55.8,140,Unhealthy for Sensitive Groups,11.6,NE,27.3,66.8
2024-03-28,Carrascal,True,94.9,78.3,67.2,57.8,171,Unhealthy,11.4,NNE,26.4,69.6
2024-03-29,Carrascal,True,73.8,70.2,70.2,37.6,160,Unhealthy,5.5,NE,26.5,79.5
2024-03-30,Carrascal,True,59.3,93.8,42.8,28.2,152,Unhealthy,12.9,NNE,24.8,92.5
2024-03-31,Carrascal,True,102.4,129.8,66.4,40.7,175,Unhealthy,14.0,ENE,26.8,91.8
2024-04-01,Carrascal,True,68.1,189.0,59.0,46.6,157,Unhealthy,9.3,E,31.7,73.6
2024-04-02,Carrascal,True,58.6,185.4,41.2,33.5,152,Unhealthy,9.7,ESE,33.0,74.4
2024-04-03,Carrascal,True,53.3,139.6,34.0,46.2,145,Unhealthy for Sensitive Groups,5.4,E,26.8,94.0
2024-04-04,Carrascal,True,104.2,80.3,77.6,38.0,176,Unhealthy,10.0,SE,30.5,70.2
2024-04-05,Carrascal,True,101.4,163.2,53.0,46.7,174,Unhealthy,3.6,ESE,26.0,85.1
2024-04-06,Carrascal,True,77.8,105.8,69.0,22.6,162,Unhealthy,3.9,SE,29.8,89.5
2024-04-07,Carrascal,True,75.1,120.4,64.6,36.8,160,Unhealthy,5.9,SE,26.8,71.1
2024-04-08,Carrascal,True,63.9,159.9,61.7,40.7,154,Unhealthy,7.0,ESE,29.8,75.1
2024-04-09,Carrascal,True,55.3,83.4,44.7,43.7,150,Unhealthy for Sensitive Groups,8.5,E,27.8,94.8
2024-04-10,Carrascal,True,119.3,167.3,67.2,41.3,184,Unhealthy,4.7,ESE,32.4,71.7
2024-04-11,Carrascal,True,97.9,153.5,30.4,51.9,172,Unhealthy,6.2,ESE,31.3,94.5
2024-04-12,Carrascal,True,62.8,112.8,77.3,33.4,154,Unhealthy,9.9,SE,31.6,67.2
2024-04-13,Carrascal,True,80.7,114.0,69.3,48.9,163,Unhealthy,5.4,E,31.6,74.2
2024-04-14,Carrascal,True,79.4,70.8,52.4,50.3,163,Unhealthy,6.6,E,28.2,73.8
2024-04-15,Carrascal,True,60.7,92.7,34.4,63.6,153,Unhealthy,6.0,E,28.2,83.5
2024-04-16,Carrascal,True,48.7,135.9,44.6,31.2,133,Unhealthy for Sensitive Groups,5.8,ESE,26.7,82.3
2024-04-17,Carrascal,True,77.6,160.7,39.8,56.2,162,Unhealthy,4.4,ESE,27.2,90.4
2024-04-18,Carrascal,True,79.4,111.6,63.7,25.3,163,Unhealthy,5.1,ESE,30.7,67.1
2024-04-19,Carrascal,True,39.5,138.1,50.2,22.7,110,Unhealthy for Sensitive Groups,4.2,SE,32.8,84.8
2024-04-20,Carrascal,True,56.6,64.0,47.0,25.3,151,Unhealthy,5.6,ESE,30.9,91.1
2024-04-21,Carrascal,True,78.8,147.0,38.2,54.7,162,Unhealthy,5.7,E,30.0,92.3
2024-04-22,Carrascal,True,101.4,139.2,76.0,58.7,174,Unhealthy,5.3,SE,29.5,68.3
2024-04-23,Carrascal,True,69.5,158.0,57.9,44.5,157,Unhealthy,8.6,E,26.9,87.3
2024-04-24,Carrascal,True,52.3,151.5,54.5,36.4,142,Unhealthy for Sensitive Groups,3.9,E,32.6,81.1
